Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
S_4a1b1220	S	I've been trying to think of something, but there's nothing else on this ship that can help.	game/tl/english/event/lizzara_feeding.rpy	1523	S "[what]" id S_4a1b1220
L_0f110283	L	(But did you eat like this constantly after you got on this ill-fated ship?)	game/tl/english/event/lizzara_feeding.rpy	1529	L "[what]" id L_0f110283
S_a29a766b	S	Well... You're a special case. You don't have a mouth, so it was pure improvisation, we have slightly different ways of eating. For me, it was a bit more... natural.	game/tl/english/event/lizzara_feeding.rpy	1535	S "[what]" id S_a29a766b
L_c2ee53b3	L	(Mmmg...)	game/tl/english/event/lizzara_feeding.rpy	1541	L "[what]" id L_c2ee53b3
S_2d94b6f8	S	(Who am I kidding?.. it couldn't have been less natural. Even though I am a terran, it was still strange to me.)	game/tl/english/event/lizzara_feeding.rpy	1547	S "[what]" id S_2d94b6f8
S_0d556069	S	But your life is no longer in danger, which means I'm calm, hee-hee.	game/tl/english/event/lizzara_feeding.rpy	1553	S "[what]" id S_0d556069
narrator_961e38e9		Lizzara stared at the floor for a long time, not daring to say anything after all that had been said.	game/tl/english/event/lizzara_feeding.rpy	1559	"[what]" id narrator_961e38e9
L_e3c28aa5	L	(T-thank you...)	game/tl/english/event/lizzara_feeding.rpy	1565	L "[what]" id L_e3c28aa5
L_1df5ba26	L	(This is really weird...)	game/tl/english/event/lizzara_feeding.rpy	1571	L "[what]" id L_1df5ba26
L_cd1cac58	L	(Thank you for taking such good care of me.)	game/tl/english/event/lizzara_feeding.rpy	1577	L "[what]" id L_cd1cac58
L_12f816ce	L	(I tried to use as little strength as possible to conserve energy. But I knew that sooner or later this moment would come. And I'm glad you were there.)	game/tl/english/event/lizzara_feeding.rpy	1583	L "[what]" id L_12f816ce
S_12583af0	S	The important thing is that you are now alive and relatively healthy. And I like your attitude!	game/tl/english/event/lizzara_feeding.rpy	1589	S "[what]" id S_12583af0
L_996896e8	L	{size=+6}(But next time don't move so fast...)!!!{/size}	game/tl/english/event/lizzara_feeding.rpy	1595	L "[what]" id L_996896e8
S_98bf0064	S	Haha, okay, I'll try, honestly, hee-hee.	game/tl/english/event/lizzara_feeding.rpy	1601	S "[what]" id S_98bf0064
S_9ce9aaa5	S	Phew, what a day. I need to take a little breath, and then get down to business...	game/tl/english/event/lizzara_feeding.rpy	1607	S "[what]" id S_9ce9aaa5
S_58f4f223	S	Although I must admit that it was at least funny. Yes, and I received new information about this depraved tentacle... I'll bet you that Stukov had a hand in this...	game/tl/english/event/lizzara_feeding.rpy	1613	S "[what]" id S_58f4f223
S_cdd00d72	S	Hell, I can even recognize his style now. Is that good or bad? Aaah, why do I bother my head with this? I need to rest.	game/tl/english/event/lizzara_feeding.rpy	1619	S "[what]" id S_cdd00d72
narrator_e5a6582f		Sarah went to Lizzara's room to check on her. The sight of the protoss left much to be desired. She could barely stand on her feet and could collapse at any moment.	game/tl/english/event/lizzara_feeding.rpy	1625	"[what]" id narrator_e5a6582f
S_2d67b77e	S	(Lizzara doesn't say she's hungry... Although it is already time. Do the Protoss have more stamina? But I told her not to push herself...)	game/tl/english/event/lizzara_feeding.rpy	1631	S "[what]" id S_2d67b77e
L_4d7cacdf	L	(...)	game/tl/english/event/lizzara_feeding.rpy	1637	L "[what]" id L_4d7cacdf
S_6a0ab5eb	S	I told you to let me know right away when it gets bad. If you waited a little more, I'd have to drag you around again.	game/tl/english/event/lizzara_feeding.rpy	1643	S "[what]" id S_6a0ab5eb
L_03b143e8	L	(This... it's not like that. I don't need this tentacle... I'm doing well so far.)	game/tl/english/event/lizzara_feeding.rpy	1649	L "[what]" id L_03b143e8
narrator_b526fa69		Sarah put a hand to her chin thoughtfully, looking Lizzara up and down.	game/tl/english/event/lizzara_feeding.rpy	1655	"[what]" id narrator_b526fa69
S_40c08ae2	S	Even if you still have some strength left, I don't want us to study your limit. You never know when we'll need your power. You can't wait until the last moment, especially in the enemy's lair.	game/tl/english/event/lizzara_feeding.rpy	1661	S "[what]" id S_40c08ae2
narrator_20a27709		The girl made a serious face, cutting off any refusals before the protoss could utter them.	game/tl/english/event/lizzara_feeding.rpy	1667	"[what]" id narrator_20a27709
L_80d33639	L	(There is truth in your words... N-no...)	game/tl/english/event/lizzara_feeding.rpy	1673	L "[what]" id L_80d33639
narrator_0a0ce7e8		Lizzara hesitated before Sarah's stern expression, not daring to continue.	game/tl/english/event/lizzara_feeding.rpy	1679	"[what]" id narrator_0a0ce7e8
S_9bf9cf90	S	No 'but's! You felt great after the last time, which means that the method works perfectly.	game/tl/english/event/lizzara_feeding.rpy	1685	S "[what]" id S_9bf9cf90
L_4d7cacdf_1	L	(...)	game/tl/english/event/lizzara_feeding.rpy	1691	L "[what]" id L_4d7cacdf_1
L_de99b08e	L	(I'll just lie down for a while and my strength will return to me, everything will be fine.)	game/tl/english/event/lizzara_feeding.rpy	1697	L "[what]" id L_de99b08e
S_2a669297	S	It'll be fine when you shove this thing inside you! You'll still have to adapt to this ship. Even if you do not like these changes, they do not depend on our wishes.	game/tl/english/event/lizzara_feeding.rpy	1703	S "[what]" id S_2a669297
S_a0ddd76f	S	Either you die, or you adapt to the environment.	game/tl/english/event/lizzara_feeding.rpy	1709	S "[what]" id S_a0ddd76f
S_f47a7761	S	(So damn stubborn... definitely worse than me...)	game/tl/english/event/lizzara_feeding.rpy	1715	S "[what]" id S_f47a7761
S_882f9c6a	S	Gr...	game/tl/english/event/lizzara_feeding.rpy	1721	S "[what]" id S_882f9c6a
narrator_3583502c		It was a surprise to Lizzara that Sarah began to throw off all her clothes. The protoss simply froze and stared at her in surprise, afraid to even find out what she was up to.	game/tl/english/event/lizzara_feeding.rpy	1727	"[what]" id narrator_3583502c
L_688a97c4	L	(S-Sarah?! W-what are you doing? W-why are you..? W-we are...)	game/tl/english/event/lizzara_feeding.rpy	1733	L "[what]" id L_688a97c4
narrator_f5b33873		The protoss, startled, began to cover her eyes so as not to see her friend naked.	game/tl/english/event/lizzara_feeding.rpy	1739	"[what]" id narrator_f5b33873
L_55b94eb2	L	(Why are you undressing? I-I don't understand... You're scaring me...)	game/tl/english/event/lizzara_feeding.rpy	1745	L "[what]" id L_55b94eb2
S_e23c4bc5	S	There's nothing to worry about here. We're already close enough, so it's okay. I can't leave you here to die.	game/tl/english/event/lizzara_feeding.rpy	1751	S "[what]" id S_e23c4bc5
L_bcfd51e7	L	(Your words only make me feel more uneasy...)	game/tl/english/event/lizzara_feeding.rpy	1757	L "[what]" id L_bcfd51e7
L_22a1c30d	L	(It's one thing to see another out of necessity... But now there is no need!)	game/tl/english/event/lizzara_feeding.rpy	1763	L "[what]" id L_22a1c30d
S_78903bbe	S	Oh, come on... There's nothing wrong with that. I'm doing this so you can have some food.	game/tl/english/event/lizzara_feeding.rpy	1769	S "[what]" id S_78903bbe
L_4d7cacdf_2	L	(...)	game/tl/english/event/lizzara_feeding.rpy	1775	L "[what]" id L_4d7cacdf_2
S_aea77f5a	S	I won't let you exhaust yourself like this, it's just food, you have to understand that. And so that my words have more weight, I will give you my personal example.	game/tl/english/event/lizzara_feeding.rpy	1781	S "[what]" id S_aea77f5a
L_621aaff9	L	(Uhh????)	game/tl/english/event/lizzara_feeding.rpy	1787	L "[what]" id L_621aaff9
S_3bc9f208	S	We must eat, and since there are no other means...	game/tl/english/event/lizzara_feeding.rpy	1793	S "[what]" id S_3bc9f208
S_b9f18276	S	(Uh... This is stupid...)	game/tl/english/event/lizzara_feeding.rpy	1799	S "[what]" id S_b9f18276
L_0a896bfd	L	(Ah... your body is so warm...)	game/tl/english/event/lizzara_feeding.rpy	1805	L "[what]" id L_0a896bfd
narrator_a82acc6a		Sarah was moving steadily toward Lizzara, who was still trying not to look at her. The girl straddled the protoss deftly, holding her not only with her hands, but with her whole body.	game/tl/english/event/lizzara_feeding.rpy	1811	"[what]" id narrator_a82acc6a
narrator_ee602162		The Protoss flushed with embarrassment, feeling the warm and pleasant skin of the Terran so dangerously close.	game/tl/english/event/lizzara_feeding.rpy	1817	"[what]" id narrator_ee602162
L_2d742396	L	(Mmm... Y-your body is so close... Let... Let me go!)	game/tl/english/event/lizzara_feeding.rpy	1823	L "[what]" id L_2d742396
S_df86f58d	S	Stop moving, relax. You don't have to worry, we'll do it together.	game/tl/english/event/lizzara_feeding.rpy	1829	S "[what]" id S_df86f58d
L_62982534	L	(W-what? What do you...?)	game/tl/english/event/lizzara_feeding.rpy	1835	L "[what]" id L_62982534
S_26b95218	S	Since I started this, I'll see it through to the end.	game/tl/english/event/lizzara_feeding.rpy	1841	S "[what]" id S_26b95218
S_072f309d	S	(Oh, shit... I sound so confident... But I've never had to do this before...)	game/tl/english/event/lizzara_feeding.rpy	1847	S "[what]" id S_072f309d
S_7c687312	S	(But I have to show her how to do it... I can't let her down. If we don't do it, avoid this topic, I'm going to be a terrible leader! I will show that this is a perfectly acceptable method of getting sustenance.)	game/tl/english/event/lizzara_feeding.rpy	1853	S "[what]" id S_7c687312
S_34782cdc	S	All right, Lizzara, we can do this together.	game/tl/english/event/lizzara_feeding.rpy	1859	S "[what]" id S_34782cdc
L_0fe3f4b3	L	(Mnng... This is too much... You do not need to apply such measures for the sake of food.)	game/tl/english/event/lizzara_feeding.rpy	1865	L "[what]" id L_0fe3f4b3
S_3dd7b8fc	S	What measures? I don't see anything supernatural about it. We're just going to share a friendly meal.	game/tl/english/event/lizzara_feeding.rpy	1871	S "[what]" id S_3dd7b8fc
narrator_55abbfbd		Sarah tried to ignore it all. But no matter how hard she tried, just thinking about what was happening was already sending shivers down her spine. Even if it could be called a meal, it was definitely rather depraved and vulgar.	game/tl/english/event/lizzara_feeding.rpy	1877	"[what]" id narrator_55abbfbd
L_85baae65	L	(Yes... Share a meal...)	game/tl/english/event/lizzara_feeding.rpy	1883	L "[what]" id L_85baae65
narrator_590e3b65		From Lizzara, it sounded even more vulgar than Sarah could convey.	game/tl/english/event/lizzara_feeding.rpy	1889	"[what]" id narrator_590e3b65
S_05fa7aa9	S	...	game/tl/english/event/lizzara_feeding.rpy	1895	S "[what]" id S_05fa7aa9
S_dbd17a67	S	I don't know what you're talking about. Don't all friends do that?	game/tl/english/event/lizzara_feeding.rpy	1901	S "[what]" id S_dbd17a67
L_ae189baa	L	(The Terrans have such strange traditions... I don't know much about it.)	game/tl/english/event/lizzara_feeding.rpy	1907	L "[what]" id L_ae189baa
S_917cd28e	S	N-no! We do not have any such traditions, in our homeland it looks completely different!	game/tl/english/event/lizzara_feeding.rpy	1913	S "[what]" id S_917cd28e
L_ca6b0962	L	(Your body is... t-trembling.)	game/tl/english/event/lizzara_feeding.rpy	1919	L "[what]" id L_ca6b0962
S_f16aabab	S	It's all because of the temperature difference. Your body is so cool, it's quite unusual for me...	game/tl/english/event/lizzara_feeding.rpy	1925	S "[what]" id S_f16aabab
S_e70f7bc2	S	And don't think about that now! We have a more important task ahead of us. The sooner we get started, the faster you'll be able to replenish your strength.	game/tl/english/event/lizzara_feeding.rpy	1931	S "[what]" id S_e70f7bc2
narrator_8c87aae5		The mere appearance of the tentacle made Sarah's pulse quicken noticeably, and her breathing deepened. Anticipation alone was already playing a huge role in the complex system of pleasure.	game/tl/english/event/lizzara_feeding.rpy	1937	"[what]" id narrator_8c87aae5
S_2b305723	S	(Mmm... It's been a long time since I've done anything like this. Oh, the memories...)	game/tl/english/event/lizzara_feeding.rpy	1943	S "[what]" id S_2b305723
narrator_464fb246		Sarah tried not to let her reaction overwhelm Lizzara, who was still wary.	game/tl/english/event/lizzara_feeding.rpy	1949	"[what]" id narrator_464fb246
narrator_449aaa8f		But her thoughts were interrupted by a movement behind her. The tentacle was slowly creeping up to her ass, driven by base instincts.	game/tl/english/event/lizzara_feeding.rpy	1955	"[what]" id narrator_449aaa8f
S_46f5fabb	S	See? There's nothing wrong with that. This tentacle can't hurt you. Quite the opposite.	game/tl/english/event/lizzara_feeding.rpy	1961	S "[what]" id S_46f5fabb
narrator_d13d93f0		Sarah was irrevocably trapped in her own wet dreams by talking about it so casually. She still remembered how nice it was to please the tentacle with her mouth, so her body ached with anticipation for new experiences.	game/tl/english/event/lizzara_feeding.rpy	1967	"[what]" id narrator_d13d93f0
S_21b56a91	S	(Why haven't I tried doing this on my own before? I can imagine how much more pleasant it is... It's quite different... It's hard to even imagine.)	game/tl/english/event/lizzara_feeding.rpy	1973	S "[what]" id S_21b56a91
narrator_634fc2fa		*Splash*	game/tl/english/event/lizzara_feeding.rpy	1979	"[what]" id narrator_634fc2fa
S_db785256	S	!!!	game/tl/english/event/lizzara_feeding.rpy	1985	S "[what]" id S_db785256
narrator_a94806ab		The girl felt that the lustful tentacle was already reaching for her anus, lightly touching it. Sarah was distracted only by the fact that she had to hold Lizzara under her, who sometimes timidly tried to crawl away.	game/tl/english/event/lizzara_feeding.rpy	1991	"[what]" id narrator_a94806ab
narrator_427fd5f8		*Chwak* * Squish* Chwak*	game/tl/english/event/lizzara_feeding.rpy	1997	"[what]" id narrator_427fd5f8
S_f4fcbe9e	S	{size=+3}*Muffled groan*{/size}	game/tl/english/event/lizzara_feeding.rpy	2003	S "[what]" id S_f4fcbe9e
S_7f286263	S	(Naughty boy... I get turned on by such foreplay, but he's not even starting!)	game/tl/english/event/lizzara_feeding.rpy	2009	S "[what]" id S_7f286263
narrator_2313f898		The tentacle was beginning to slowly enter Sarah, causing her to have pleasant goosebumps all over her body. But it didn't yet fully enter the girl.	game/tl/english/event/lizzara_feeding.rpy	2015	"[what]" id narrator_2313f898
S_4e3fe459	S	Aaaaahh!	game/tl/english/event/lizzara_feeding.rpy	2021	S "[what]" id S_4e3fe459
narrator_427fd5f8_1		*Chwak* * Squish* Chwak*	game/tl/english/event/lizzara_feeding.rpy	2027	"[what]" id narrator_427fd5f8_1
S_1f85c296	S	(Ah-h-h! It doesn't seem like a simple game anymore... W-what's he up to? What does he want? Mmm... Does he have to do that?)	game/tl/english/event/lizzara_feeding.rpy	2033	S "[what]" id S_1f85c296
L_696a48ad	L	(S-Sarah? Is everything all right? You're all flushed and breathing so hard... Is he doing something bad?)	game/tl/english/event/lizzara_feeding.rpy	2039	L "[what]" id L_696a48ad
S_403572a3	S	E-everything is normal... Ahh, I just didn't expect... Minor technical problems.	game/tl/english/event/lizzara_feeding.rpy	2045	S "[what]" id S_403572a3
narrator_5bfb3ccf		The tentacle was adamant in its intention, so it tried to enter Sarah, despite her tight anus muscles.	game/tl/english/event/lizzara_feeding.rpy	2051	"[what]" id narrator_5bfb3ccf
S_350e17c6	S	E-everything is going according to plan...	game/tl/english/event/lizzara_feeding.rpy	2057	S "[what]" id S_350e17c6
narrator_b91cbedb		*Smack* *Squish* *Squish*	game/tl/english/event/lizzara_feeding.rpy	2063	"[what]" id narrator_b91cbedb
S_c7efb057	S	(What is he waiting for? When is he going to get down to business?)	game/tl/english/event/lizzara_feeding.rpy	2069	S "[what]" id S_c7efb057
narrator_6f3d3896		The tentacle retreated for a while, stopping its attempts. Sarah felt a lack of fullness, which made her sigh in frustration. There was already enough moisture between her legs because of her juices and the small amount of liquid that the tentacle was secreting.	game/tl/english/event/lizzara_feeding.rpy	2075	"[what]" id narrator_6f3d3896
S_82a9d180	S	(Haaah, good... That Lizzara can't see it... Would she be disappointed if she saw me so depraved and wanting this tentacle in me?)	game/tl/english/event/lizzara_feeding.rpy	2081	S "[what]" id S_82a9d180
narrator_54639432		Sarah twitched in desire, making vulgar squelching sounds with her anus. It tensed and relaxed, inviting the tentacle for a stay. Sarah clearly knew what she wanted.	game/tl/english/event/lizzara_feeding.rpy	2087	"[what]" id narrator_54639432
S_a56fdd1e	S	(Hell, this is pretty dirty, I can't help it, he just won't listen to me.)	game/tl/english/event/lizzara_feeding.rpy	2093	S "[what]" id S_a56fdd1e
